City,Edition,Sport,Discipline,Athlete,NOC,Gender,Event,Event_gender,Medal
Rio,2016,Rowing,Rowing,"LOGAN, Eleanor",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Weightlifting,Weightlifting,"LONG, Qingquan",CHN,Unknown,"- 56kg, total (bantamweight)",X,Gold
Rio,2016,Tennis,Tennis,"LOPEZ, Marc",ESP,Unknown,doubles,X,Gold
Rio,2016,Wrestling,Wrestling Gre-R,"LOPEZ, NUNEZ Mijain",CUB,Unknown,100 - 130kg (super heavyweight),X,Gold
Rio,2016,Rowing,Rowing,"LOULOUDIS, Constantine",GBR,Unknown,four-oared shell with coxswain (4-),X,Gold
Rio,2016,Fencing,Fencing,"LUCENAY, Jean-Michel",FRA,Unknown,épée team,X,Gold
Rio,2016,Table Tennis,Table Tennis,"MA, Long",CHN,Unknown,singles,X,Gold
Rio,2016,Gymnastics,Trampoline,"MACLENNAN, Rosannagh",CAN,Unknown,individual,X,Gold
Rio,2016,Rowing,Rowing,"MADAJ, Natalia",POL,Unknown,double sculls (2x),X,Gold
Rio,2016,Tennis,Tennis,"MAKAROVA, Ekaterina",RUS,Unknown,doubles,X,Gold
Rio,2016,Aquatics,Swimming,"MARGALIS, Melanie",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Rugby,Rugby,"MATA, Viliame",FIJ,Unknown,rugby,X,Gold
Rio,2016,Tennis,Tennis,"MATTEK,-SANDS Bethanie",USA,Unknown,mixed doubles,X,Gold
Rio,2016,Aquatics,Diving,"MEARS, Chris",GBR,Unknown,3m springboard,X,Gold
Rio,2016,Weightlifting,Weightlifting,"MENG, Suping",CHN,Unknown,+ 75kg,X,Gold
Rio,2016,Athletics,Athletics,"MILLER, Shaunae",BAH,Unknown,400m,X,Gold
Rio,2016,Weightlifting,Weightlifting,"MORADI, Sohrab",IRI,Unknown,94kg,X,Gold
Rio,2016,Judo,Judo,"MUDRANOV, Beslan",RUS,Unknown,- 60 kg,X,Gold
Rio,2016,Tennis,Tennis,"MURRAY, Andy",GBR,Unknown,singles,X,Gold
Rio,2016,Rowing,Rowing,"MURRAY, Eric",NZL,Unknown,pair-oared shell with coxswain (2+),X,Gold
Rio,2016,Rowing,Rowing,"MUSNICKI, Meghan",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Tennis,Tennis,"NADAL, Rafael",ESP,Unknown,doubles,X,Gold
Rio,2016,Rugby,Rugby,"NAKARAWA, Leone",FIJ,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"NASH, George",GBR,Unknown,four-oared shell with coxswain (4-),X,Gold
Rio,2016,Rowing,Rowing,"NIEPMANN, Simon",SUI,Unknown,lightweight coxless four (4-),X,Gold
Rio,2016,Weightlifting,Weightlifting,"NURUDINOV, Ruslan",UZB,Unknown,+ 105kg,X,Gold
Rio,2016,Judo,Judo,"ONO, Shohei",JPN,Unknown,66 - 73kg (lightweight),X,Gold
Rio,2016,Aquatics,Swimming,"PALTRINIERI, Gregorio",ITA,Unknown,1500m freestyle,X,Gold
Rio,2016,Judo,Judo,"PARETO, Paula",ARG,Unknown,- 48kg (extra-lightweight),X,Gold
Rio,2016,Fencing,Fencing,"PARK, Sangyoung",KOR,Unknown,épée individual,X,Gold
Rio,2016,Rugby,Rugby,"PARRY, Shannon",AUS,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"PAULIS, Ilse",NED,Unknown,lightweight double sculls (2x),X,Gold
Rio,2016,Rugby,Rugby,"PELITE, Evania",AUS,Unknown,rugby,X,Gold
Rio,2016,Athletics,Athletics,"PERKOVIC, Sandra",CRO,Unknown,discus throw,X,Gold
Rio,2016,Gymnastics,Artistic G.,"PETROUNIAS, Eleftherios",GRE,Unknown,rings,X,Gold
Rio,2016,Sailing,Sailing,"PICON, Charline",FRA,Unknown,RS:X - Windsurfer,X,Gold
Rio,2016,Aquatics,Swimming,"PIERONI, Blake",USA,Unknown,4x100m freestyle relay,X,Gold
Rio,2016,Rowing,Rowing,"POLK, Amanda",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Fencing,Fencing,"POP, Simona",ROU,Unknown,épée team,X,Gold
Rio,2016,Fencing,Fencing,"POPESCU, Ana Maria",ROU,Unknown,épée team,X,Gold
Rio,2016,Tennis,Tennis,"PUIG, Monica",PUR,Unknown,singles,X,Gold
Rio,2016,Rugby,Rugby,"QUIRK, Alicia",AUS,Unknown,rugby,X,Gold
Rio,2016,Weightlifting,Weightlifting,"RAHIMOV, Nijat",KAZ,Unknown,77kg,X,Gold
Rio,2016,Rowing,Rowing,"RANSLEY, Tom",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rugby,Rugby,"RAVOUVOU, Vatemo",FIJ,Unknown,rugby,X,Gold
Rio,2016,Rugby,Rugby,"RAWACA, Savenaca",FIJ,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"REED, Pete",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rowing,Rowing,"REGAN, Emily",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Shooting,Shooting,"REITZ, Christian",GER,Unknown,25m rapid fire pistol (60 shots),X,Gold
Rio,2016,Gymnastics,Artistic G.,"RI, Se Gwang",PRK,Unknown,vault,X,Gold
Rio,2016,Weightlifting,Weightlifting,"RIM, Jong Sim",PRK,Unknown,"67.5 - 75kg, one-two hand 3 events (middleweight)",X,Gold
Rio,2016,Judo,Judo,"RINER, Teddy",FRA,Unknown,+ 100kg (heavyweight),X,Gold
Rio,2016,Golf,Golf,"ROSE, Justin",GBR,Unknown,individual,X,Gold
Rio,2016,Shooting,Shooting,"ROSSETTI, Gabriele",ITA,Unknown,skeet (125 targets),X,Gold
Rio,2016,Weightlifting,Weightlifting,"ROSTAMI, Kianoush",IRI,Unknown,85kg,X,Gold
Rio,2016,Equestrian,Dressage,"ROTHENBERGER, Sonke",GER,Unknown,team,X,Gold
Rio,2016,Cycling,Cycling Track,"ROWSELL,-SHAND Joanna",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Athletics,Athletics,"RUDISHA, David Lekuta",KEN,Unknown,800m,X,Gold
Rio,2016,Aquatics,Swimming,"RUNGE, Cierra",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Rowing,Rowing,"SATCH, William",GBR,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rowing,Rowing,"SBIHI, Mohamed",GBR,Unknown,four-oared shell with coxswain (4-),X,Gold
Rio,2016,Rowing,Rowing,"SCHMETTERLING, Lauren",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rowing,Rowing,"SCHMIDLA, Lisa",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Equestrian,Dressage,"SCHNEIDER, Dorothee",GER,Unknown,team,X,Gold
Rio,2016,Rowing,Rowing,"SCHOOF, Lauritz",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Aquatics,Swimming,"SCHOOLING, Joseph",SIN,Unknown,100m butterfly,X,Gold
Rio,2016,Rowing,Rowing,"SCHUERCH, Simon",SUI,Unknown,lightweight coxless four (4-),X,Gold
Rio,2016,Rowing,Rowing,"SCHULZE, Karl",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Weightlifting,Weightlifting,"SHI, Zhiyong",CHN,Unknown,69kg,X,Gold
Rio,2016,Aquatics,Swimming,"SHIELDS, Tom",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Judo,Judo,"SILVA, Rafaela",BRA,Unknown,52 - 57kg (lightweight),X,Gold
Rio,2016,Rowing,Rowing,"SIMMONDS, Kerry",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Rowing,Rowing,"SINKOVIC, Martin",CRO,Unknown,double sculls (2x),X,Gold
Rio,2016,Rowing,Rowing,"SINKOVIC, Valent",CRO,Unknown,double sculls (2x),X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"SKANTAR, Ladislav",SVK,Unknown,C-2 1000m (canoe double),X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"SKANTAR, Peter",SVK,Unknown,C-2 1000m (canoe double),X,Gold
Rio,2016,Shooting,Shooting,"SKINNER, Catherine",AUS,Unknown,trap (125 targets),X,Gold
Rio,2016,Aquatics,Swimming,"SMITH, Clark",USA,Unknown,4x200m freestyle relay,X,Gold
Rio,2016,Aquatics,Swimming,"SMOLIGA, Olivia",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Rowing,Rowing,"SNYDER, Katelin",USA,Unknown,eight with coxswain (8+),X,Gold
Rio,2016,Weightlifting,Weightlifting,"SRISURAT, Sukanya",THA,Unknown,58kg,X,Gold
Rio,2016,Rowing,Rowing,"STANNING, Heather",GBR,Unknown,pair-oared shell with coxswain (2+),X,Gold
Rio,2016,Athletics,Athletics,"SUMGONG, Jemima Jelagat",KEN,Unknown,marathon,X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"SZABO, Gabriella",HUN,Unknown,K-2 500m (kayak double),X,Gold
Rio,2016,Fencing,Fencing,"SZASZ, Emese",HUN,Unknown,épée individual,X,Gold
Rio,2016,Fencing,Fencing,"SZILAGYI, Aron",HUN,Unknown,sabre individual,X,Gold
Rio,2016,Judo,Judo,"TACHIMOTO, Haruka",JPN,Unknown,63 - 70kg (half-middleweight),X,Gold
Rio,2016,Rugby,Rugby,"TALIGA, Kitione",FIJ,Unknown,rugby,X,Gold
Rio,2016,Gymnastics,Artistic G.,"TANAKA, Yusuke",JPN,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Weightlifting,Weightlifting,"TANASAN, Sopita",THA,Unknown,48kg,X,Gold
Rio,2016,Athletics,Athletics,"TAYLOR, Christian",USA,Unknown,triple jump,X,Gold
Rio,2016,Athletics,Athletics,"THIAM, Nafissatou",BEL,Unknown,heptathlon,X,Gold
Rio,2016,Rowing,Rowing,"THIELE, Annekatrin",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Athletics,Athletics,"THOMPSON, Elaine",JAM,Unknown,100m,X,Gold
Rio,2016,Shooting,Shooting,"THRASHER, Virginia",USA,Unknown,10m air rifle (40 shots),X,Gold
Rio,2016,Boxing,Boxing,"TISHCHENKO, Evgeny",RUS,Unknown,+ 91kg (super heavyweight),X,Gold
Rio,2016,Rugby,Rugby,"TONEGATO, Emma",AUS,Unknown,rugby,X,Gold
Rio,2016,Rowing,Rowing,"TRAMER, Lucas",SUI,Unknown,lightweight coxless four (4-),X,Gold
Rio,2016,Cycling,Cycling Track,"TROTT, Laura",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Judo,Judo,"TRSTENJAK, Tina",SLO,Unknown,- 63kg (lightweight),X,Gold
Rio,2016,Rugby,Rugby,"TUISOVA, Josua",FIJ,Unknown,rugby,X,Gold
Rio,2016,Rugby,Rugby,"TURNER, Amy",AUS,Unknown,rugby,X,Gold
Rio,2016,Rugby,Rugby,"TUWAI, Jerry",FIJ,Unknown,rugby,X,Gold
Rio,2016,Equestrian,Eventing,"VALLETTE, Thibaut",FRA,Unknown,team,X,Gold
Rio,2016,Cycling,Cycling Road,"VAN, AVERMAET Greg",BEL,Unknown,individual road race,X,Gold
Rio,2016,Athletics,Athletics,"VAN, NIEKERK Wayde",RSA,Unknown,400m,X,Gold
Rio,2016,Sailing,Sailing,"VAN, RIJSSELBERGHE Dorian",NED,Unknown,RS:X - Windsurfer,X,Gold
Rio,2016,Aquatics,Swimming,"VAN, ROUWENDAAL Sharon",NED,Unknown,marathon 10km,X,Gold
Rio,2016,Rugby,Rugby,"VEREMALUA, Jasa",FIJ,Unknown,rugby,X,Gold
Rio,2016,Tennis,Tennis,"VESNINA, Elena",RUS,Unknown,doubles,X,Gold
Rio,2016,Rugby,Rugby,"VIRIVIRI, Samisoni",FIJ,Unknown,rugby,X,Gold
Rio,2016,Cycling,Cycling Track,"VIVIANI, Elia",ITA,Unknown,100km,X,Gold
Rio,2016,Wrestling,Wrestling Gre-R,"VLASOV, Roman",RUS,Unknown,67.5 - 75kg (middleweight),X,Gold
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"WALZ, Marcus",ESP,Unknown,C-1 1000m (canoe single),X,Gold
Rio,2016,Athletics,Athletics,"WANG, Zhen",CHN,Unknown,20km walk,X,Gold
Rio,2016,Aquatics,Swimming,"WEERTMAN, Ferry",NED,Unknown,marathon 10km,X,Gold
Rio,2016,Rowing,Rowing,"WENDE, Philipp",GER,Unknown,quadruple sculls with coxswain (4x),X,Gold
Rio,2016,Gymnastics,Artistic G.,"WEVERS, Sanne",NED,Unknown,balance beam,X,Gold
Rio,2016,Cycling,Cycling Track,"WIGGINS, Bradley",GBR,Unknown,"1980 yards Pursuit, Team",X,Gold
Rio,2016,Rugby,Rugby,"WILLIAMS, Sharni",AUS,Unknown,rugby,X,Gold
Rio,2016,Athletics,Athletics,"WLODARCZYK, Anita",POL,Unknown,hammer throw,X,Gold
Rio,2016,Aquatics,Swimming,"WORRELL, Kelsi",USA,Unknown,4x100m medley relay,X,Gold
Rio,2016,Aquatics,Diving,"WU, Minxia",CHN,Unknown,3m springboard,X,Gold
Rio,2016,Weightlifting,Weightlifting,"XIANG, Yanmei",CHN,Unknown,69kg,X,Gold
Rio,2016,Gymnastics,Artistic G.,"YAMAMURO, Koji",JPN,Unknown,"team, horizontal bar",X,Gold
Rio,2016,Shooting,Shooting,"ZHANG, Mengxue",CHN,Unknown,10m air pistol (40 shots),X,Gold
Rio,2016,Fencing,Fencing,"ZHEREBCHENKO, Dmitry",RUS,Unknown,foil team,X,Gold
Rio,2016,Cycling,Cycling Track,"ZHONG, Tianshi",CHN,Unknown,Team Sprint,X,Gold
Rio,2016,Gymnastics,Artistic G.,"ABLIAZIN, Denis",RUS,Unknown,rings,X,Bronze
Rio,2016,Gymnastics,Artistic G.,"ABLIAZIN, Denis",RUS,Unknown,vault,X,Silver
Rio,2016,Gymnastics,Artistic G.,"ABLIAZIN, Denis",RUS,Unknown,"team, horizontal bar",X,Silver
Rio,2016,Aquatics,Swimming,"CARLIN, Jazz",GBR,Unknown,800m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"CARLIN, Jazz",GBR,Unknown,400m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"EFIMOVA, Yulia",RUS,Unknown,200m breaststroke,X,Silver
Rio,2016,Aquatics,Swimming,"EFIMOVA, Yulia",RUS,Unknown,100m breaststroke,X,Silver
Rio,2016,Aquatics,Swimming,"GROVES, Madeline",AUS,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"GROVES, Madeline",AUS,Unknown,200m butterfly,X,Silver
Rio,2016,Aquatics,Swimming,"GUY, James",GBR,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"GUY, James",GBR,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Aquatics,Swimming,"LE, CLOS Chad Guy Bertrand",RSA,Unknown,100m butterfly,X,Silver
Rio,2016,Aquatics,Swimming,"LE, CLOS Chad Guy Bertrand",RSA,Unknown,200m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"MANAUDOU, Florent",FRA,Unknown,50m freestyle,X,Silver
Rio,2016,Aquatics,Swimming,"MANAUDOU, Florent",FRA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Gymnastics,Artistic G.,"PASEKA, Maria",RUS,Unknown,vault,X,Silver
Rio,2016,Gymnastics,Artistic G.,"PASEKA, Maria",RUS,Unknown,"team, horizontal bar",X,Silver
Rio,2016,Aquatics,Swimming,"SCOTT, Duncan",GBR,Unknown,4x100m medley relay,X,Silver
Rio,2016,Aquatics,Swimming,"SCOTT, Duncan",GBR,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Aquatics,Diving,"CAGNOTTO, Tania",ITA,Unknown,3m springboard,X,Bronze
Rio,2016,Aquatics,Diving,"CAGNOTTO, Tania",ITA,Unknown,3m springboard,X,Silver
Rio,2016,Shooting,Shooting,"DU, Li",CHN,Unknown,50m rifle 3 positions (3x40 shots),X,Bronze
Rio,2016,Shooting,Shooting,"DU, Li",CHN,Unknown,10m air rifle (40 shots),X,Silver
Rio,2016,Archery,Archery,"ELLISON, Brady",USA,Unknown,individual FITA round,X,Bronze
Rio,2016,Archery,Archery,"ELLISON, Brady",USA,Unknown,team round 60y,X,Silver
Rio,2016,Fencing,Fencing,"IMRE, Geza",HUN,Unknown,épée team,X,Bronze
Rio,2016,Fencing,Fencing,"IMRE, Geza",HUN,Unknown,épée individual,X,Silver
Rio,2016,Fencing,Fencing,"KHARLAN, Olga",UKR,Unknown,sabre individual,X,Bronze
Rio,2016,Fencing,Fencing,"KHARLAN, Olga",UKR,Unknown,sabre team,X,Silver
Rio,2016,Aquatics,Swimming,"LARKIN, Mitchell",AUS,Unknown,4x100m medley relay,X,Bronze
Rio,2016,Aquatics,Swimming,"LARKIN, Mitchell",AUS,Unknown,200m backstroke,X,Silver
Rio,2016,Fencing,Fencing,"MASSIALAS, Alexander",USA,Unknown,foil team,X,Bronze
Rio,2016,Fencing,Fencing,"MASSIALAS, Alexander",USA,Unknown,foil individual,X,Silver
Rio,2016,Fencing,Fencing,"SUN, Yiwen",CHN,Unknown,épée individual,X,Bronze
Rio,2016,Fencing,Fencing,"SUN, Yiwen",CHN,Unknown,épée team,X,Silver
Rio,2016,Rowing,Rowing,"ACHTERBERG, Chantal",NED,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Athletics,Athletics,"ADAMS, Valerie",NZL,Unknown,shot put,X,Silver
Rio,2016,Judo,Judo,"AGBEGNENOU, Clarisse",FRA,Unknown,- 63kg (lightweight),X,Silver
Rio,2016,Weightlifting,Weightlifting,"AGUSTIANI, Sri Wahyuni",INA,Unknown,48kg,X,Silver
Rio,2016,Judo,Judo,"ALVEAR, Yuri",COL,Unknown,63 - 70kg (half-middleweight),X,Silver
Rio,2016,Judo,Judo,"AN, Baul",KOR,Unknown,61 - 66kg (middleweight),X,Silver
Rio,2016,Aquatics,Swimming,"ASHWOOD, Jessica",AUS,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Equestrian,Eventing,"AUFFARTH, Sandra",GER,Unknown,team,X,Silver
Rio,2016,Tennis,Tennis,"BACSINSZKY, Timea",SUI,Unknown,doubles,X,Silver
Rio,2016,Rugby,Rugby,"BAKER, Shakira",NZL,Unknown,rugby,X,Silver
Rio,2016,Aquatics,Swimming,"BARRATT, Bronte",AUS,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Rowing,Rowing,"BARSOE, Jacob",DEN,Unknown,lightweight coxless four (4-),X,Silver
Rio,2016,Shooting,Shooting,"BATSARASHKINA, Vitalina",RUS,Unknown,10m air pistol (40 shots),X,Silver
Rio,2016,Rowing,Rowing,"BEHRENT, Genevieve",NZL,Unknown,pair-oared shell with coxswain (2+),X,Silver
Rio,2016,Wrestling,Wrestling Gre-R,"BELENIUK, Zhan",UKR,Unknown,76 - 85kg,X,Silver
Rio,2016,Rowing,Rowing,"BELONOGOFF, Alexander",AUS,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Gymnastics,Artistic G.,"BELYAVSKIY, David",RUS,Unknown,"team, horizontal bar",X,Silver
Rio,2016,Rowing,Rowing,"BENNETT, Karen",GBR,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Rugby,Rugby,"BENNETT, Mark",GBR,Unknown,rugby,X,Silver
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"BENUS, Matej",SVK,Unknown,C-1 1000m (canoe single),X,Silver
Rio,2016,Rowing,Rowing,"BEUKERS, Nicole",NED,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Rugby,Rugby,"BIBBY, Dan",GBR,Unknown,rugby,X,Silver
Rio,2016,Equestrian,Dressage,"BIGWOOD, Fiona",GBR,Unknown,team,X,Silver
Rio,2016,Cycling,Cycling Track,"BOBRIDGE, Jack",AUS,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Rowing,Rowing,"BOOTH, Joshua",AUS,Unknown,four-oared shell with coxswain (4-),X,Silver
Rio,2016,Aquatics,Diving,"BOUDIA, David",USA,Unknown,10m platform,X,Silver
Rio,2016,Rowing,Rowing,"BOUW, Carline",NED,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Athletics,Athletics,"BOWIE, Tori",USA,Unknown,100m,X,Silver
Rio,2016,Rugby,Rugby,"BRAZIER, Kelly",NZL,Unknown,rugby,X,Silver
Rio,2016,Rowing,Rowing,"BRITTAIN, Lawrence",RSA,Unknown,pair-oared shell with coxswain (2+),X,Silver
Rio,2016,Rugby,Rugby,"BROUGHTON, Gayle",NZL,Unknown,rugby,X,Silver
Rio,2016,Aquatics,Swimming,"BRUNI, Rachele",ITA,Unknown,marathon 10km,X,Silver
Rio,2016,Rugby,Rugby,"BURGESS, Phil",GBR,Unknown,rugby,X,Silver
Rio,2016,Fencing,Fencing,"CADOT, Jeremy",FRA,Unknown,foil team,X,Silver
Rio,2016,Athletics,Athletics,"CAI, Zelin",CHN,Unknown,20km walk,X,Silver
Rio,2016,Shooting,Shooting,"CAINERO, Chiara",ITA,Unknown,skeet (125 targets),X,Silver
Rio,2016,Rowing,Rowing,"CARNEGIE,-BROWN Olivia",GBR,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Cycling,Cycling Track,"CATLIN, Kelly",USA,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Sailing,Sailing,"CHEN, Peina",CHN,Unknown,RS:X - Windsurfer,X,Silver
Rio,2016,Aquatics,Diving,"CHEONG, Jun Hoong",MAS,Unknown,10m platform,X,Silver
Rio,2016,Athletics,Athletics,"CHERUIYOT, Vivian Jepkemoi",KEN,Unknown,10miles walk (16093m),X,Silver
Rio,2016,Weightlifting,Weightlifting,"CHOE, Hyo Sim",PRK,Unknown,63kg,X,Silver
Rio,2016,Athletics,Athletics,"CLAYE, Will",USA,Unknown,triple jump,X,Silver
Rio,2016,Aquatics,Swimming,"COOK, Tamsin",AUS,Unknown,4x200m freestyle relay,X,Silver
Rio,2016,Rugby,Rugby,"CROSS, Sam",GBR,Unknown,rugby,X,Silver
Rio,2016,Aquatics,Swimming,"CSEH, Laszlo",HUN,Unknown,100m butterfly,X,Silver
Rio,2016,Aquatics,Diving,"DALLAPE,' Francesca",ITA,Unknown,3m springboard,X,Silver
Rio,2016,Archery,Archery,"DASHIDORZHIEVA, Tuiana",RUS,Unknown,team round 60y,X,Silver
Rio,2016,Rugby,Rugby,"DAVIES, James",GBR,Unknown,rugby,X,Silver
Rio,2016,Cycling,Cycling Track,"DAWKINS, Edward",NZL,Unknown,Team Sprint,X,Silver
Rio,2016,Rowing,Rowing,"DE, TOLEDO Zoe",GBR,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Tennis,Tennis,"DEL, POTRO Juan Martin",ARG,Unknown,singles,X,Silver
Rio,2016,Sailing,Sailing,"DEMPSEY, Nick",GBR,Unknown,RS:X - Windsurfer,X,Silver
Rio,2016,Fencing,Fencing,"DI, FRANCISCA Elisa",ITA,Unknown,foil individual,X,Silver
Rio,2016,Weightlifting,Weightlifting,"DIAZ, Hidilyn",PHI,Unknown,53kg,X,Silver
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"DIETZE, Tina",GER,Unknown,K-2 500m (kayak double),X,Silver
Rio,2016,Gymnastics,Trampoline,"DONG, Dong",CHN,Unknown,individual,X,Silver
Rio,2016,Judo,Judo,"DORJSUREN, Sumiya",MGL,Unknown,52 - 57kg (lightweight),X,Silver
Rio,2016,Aquatics,Diving,"DORMAN, Sam",USA,Unknown,3m springboard,X,Silver
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"DOSTAL, Josef",CZE,Unknown,C-1 1000m (canoe single),X,Silver
Rio,2016,Rowing,Rowing,"DRAHOTTA, Felix",GER,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Cycling,Cycling Road,"DUMOULIN, Tom",NED,Unknown,individual time trial,X,Silver
Rio,2016,Rowing,Rowing,"DUNKLEY,-SMITH Joshua",AUS,Unknown,four-oared shell with coxswain (4-),X,Silver
Rio,2016,Cycling,Cycling Track,"DYGERT, Chloe",USA,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Rowing,Rowing,"EDDIE, Jessica",GBR,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Cycling,Cycling Track,"EDMONDSON, Alexander",AUS,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Athletics,Athletics,"ENNIS,-HILL Jessica",GBR,Unknown,heptathlon,X,Silver
Rio,2016,Athletics,Athletics,"FELIX, Allyson",USA,Unknown,400m,X,Silver
Rio,2016,Fencing,Fencing,"FIAMINGO, Rossella",ITA,Unknown,épée individual,X,Silver
Rio,2016,Fencing,Fencing,"FICHERA, Marco",ITA,Unknown,épée team,X,Silver
Rio,2016,Rugby,Rugby,"FITZPATRICK, Theresa",NZL,Unknown,rugby,X,Silver
Rio,2016,Canoe / Kayak,Canoe / Kayak F,"FLORENCE, David",GBR,Unknown,C-2 1000m (canoe double),X,Silver
Rio,2016,Rowing,Rowing,"FORSTERLING, Karsten",AUS,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Cycling,Cycling Road,"FUGLSANG, Jakob",DEN,Unknown,individual road race,X,Silver
Rio,2016,Fencing,Fencing,"GAROZZO, Enrico",ITA,Unknown,épée team,X,Silver
Rio,2016,Archery,Archery,"GARRETT, Zach",USA,Unknown,team round 60y,X,Silver
Rio,2016,Judo,Judo,"GASIMOV, Elmar",AZE,Unknown,90 - 100kg (half-heavyweight),X,Silver
Rio,2016,Athletics,Athletics,"GATLIN, Justin",USA,Unknown,100m,X,Silver
Rio,2016,Aquatics,Swimming,"GIANNIOTIS, Spiros",GRE,Unknown,marathon 10km,X,Silver
Rio,2016,Aquatics,Swimming,"GILOT, Fabien",FRA,Unknown,4x100m freestyle relay,X,Silver
Rio,2016,Rowing,Rowing,"GIRDLESTONE, Cameron",AUS,Unknown,quadruple sculls with coxswain (4x),X,Silver
Rio,2016,Judo,Judo,"GIUFFRIDA, Odette",ITA,Unknown,48 - 52kg (half-lightweight),X,Silver
Rio,2016,Rugby,Rugby,"GOSS, Sarah",NZL,Unknown,rugby,X,Silver
Rio,2016,Rowing,Rowing,"GRAINGER, Katherine",GBR,Unknown,double sculls (2x),X,Silver
Rio,2016,Rowing,Rowing,"GREVES, Katie",GBR,Unknown,eight with coxswain (8+),X,Silver
Rio,2016,Rowing,Rowing,"GRISKONIS, Mindaugas",LTU,Unknown,double sculls (2x),X,Silver
Rio,2016,Cycling,Cycling Track,"HAMMER, Sarah",USA,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Fencing,Fencing,"HAO, Jialu",CHN,Unknown,épée team,X,Silver
Rio,2016,Judo,Judo,"HARASAWA, Hisayoshi",JPN,Unknown,+ 100kg (heavyweight),X,Silver
Rio,2016,Aquatics,Diving,"HE, Zi",CHN,Unknown,3m springboard,X,Silver
Rio,2016,Cycling,Cycling Track,"HEPBURN, Michael",AUS,Unknown,"1980 yards Pursuit, Team",X,Silver
Rio,2016,Equestrian,Dressage,"HESTER, Carl",GBR,Unknown,team,X,Silver
Rio,2016,Rowing,Rowing,"HILL, Alexander",AUS,Unknown,four-oared shell with coxswain (4-),X,Silver
Rio,2016,Tennis,Tennis,"HINGIS, Martina",SUI,Unknown,doubles,X,Silver
Rio,2016,Aquatics,Diving,"HIXON, Mike",USA,Unknown,3m springboard,X,Silver
